CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
6650912,2014,2014-10-10,3711,2014-09-27,1117,7180,,6,5,7,3711,0,0,0,,0,514,"19TH ST","ISLAND AV",7920.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,Y,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14671,32.705249999999999
6650925,2014,2014-10-09,3711,2014-09-11,1814,6043,,4,5,7,3711,0,0,0,,0,242,"WESTVIEW PKWY","MIRA MESA BL",6.00,N,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12052064,32.917336429999999
6650933,2014,2014-10-09,3711,2014-09-10,0717,6788,,3,5,7,3711,0,0,0,,0,313,"RIDGEHAVEN CT","RUFFIN RD",156.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,M,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12612657,32.819738780000002
6650959,2014,2014-10-09,3711,2014-09-28,1412,5209,,7,5,7,3711,0,0,0,,0,115,"GENESEE AV",RADCLIFFE,20.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20397131,32.852195700000003
6656619,2014,2014-10-22,3711,2014-09-28,1634,6702,,7,5,7,3711,0,0,0,,0,511,"CEASAR CHAVEZ PKWY","HARBOR DR",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,6,5,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,Y,,,Y,,J,48,0,4,2,0,0,0,3,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14736164,32.698316480000003
6658184,2014,2016-02-23,3711,2014-10-07,1355,HB5625,,2,5,7,3711,0,0,0,,0,503,"NORTH HARBOR DR","HARBOR ISLAND DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,B,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1951901,32.729290040000002
6659046,2014,2014-11-17,3711,2014-10-03,0000,6929,NORTH,5,5,7,3711,0,0,0,,0,122,BALBOA,"GARNET AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21453,C,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22697013,32.802740059999998
6659058,2014,2014-12-02,3711,2014-10-05,0922,S284,,7,5,7,3711,0,0,0,,0,122,"GARNET AV","GRESHAM ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24452004,32.798940090000002
6659110,2014,2014-11-17,3711,2014-10-02,2315,5105,,4,5,7,3711,0,0,0,,0,813,"EL CAJON BL","ILLINOIS ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,B,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1277001,32.75541003
6661522,2014,2016-01-15,9645,2014-09-27,1815,18950,,6,2,7,3711,0,1,1,,2,003,"PERSHING DR","RT 5",599.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,1,A,-,01,21200,5,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,1,0,0,0,0,0,1,0,0,NO,"- ",32.720669999999998,-117.14518,"SAN DIEGO","SAN DIEGO",-117.14631554,32.719802950000002
6661849,2014,2014-12-12,3711,2014-10-02,1414,5046,,4,5,7,3711,0,0,0,,0,512,"NATIONAL AV","30TH ST",131.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12990438,32.695958060000002
6661857,2014,2014-12-15,3711,2014-10-01,1156,6104,,3,5,7,3711,0,0,0,,0,611,"SPORTS ARENA BL","KEMPER ST",540.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21210051,32.753676579999997
6661905,2014,2014-12-12,3711,2014-10-01,1700,5046,,3,5,7,3711,0,0,0,,0,122,"INGRAHAM ST","THOMAS AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23995007000001,32.796860090000003
6661952,2014,2016-01-05,3711,2014-09-30,2130,6686,,2,5,7,3711,0,0,0,,0,813,"31ST ST","NORTH PARK WY",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12716011000001,32.74744012
6664385,2014,2014-10-21,3711,2014-08-23,0655,6018,,6,5,7,3711,0,0,0,,0,621,"LINDA VISTA RD","FULTON ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16756006999999,32.789940080000001
6664596,2014,2014-12-10,3711,2014-10-06,1913,6888,,1,5,7,3711,0,0,0,,0,612,"ROSECRANS ST","ELLIOTT ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,D,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21614005000001,32.740070090000003
6665997,2014,2014-12-19,3711,2014-10-15,1755,7093,,3,5,7,3711,0,0,0,,0,613,"WEST POINT LOMA BL","WEST POINT LOMA BL 4400",12.00,S,N,A,F,N,,,,,,,,,,Y,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6666802,2014,2014-11-14,3711,2014-10-04,1838,5916,,6,5,7,3711,0,0,0,,0,813,"30TH ST","POLK AV",10.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,F,A,A,A,H,-,C,D,0,,Y,,,Y,Y,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13019942,32.752202609999998
6666814,2014,2014-11-14,3711,2014-10-03,1625,6959,,5,5,7,3711,0,0,0,,0,831,"EL CAJON BL","HIGHLAND AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09920013,32.755100040000002
6666842,2014,2014-12-22,3711,2014-10-04,1430,6713,,6,5,7,3711,0,0,0,,0,622,"MORENA BL","VIOLA ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20206002,32.771710079999998
6666940,2014,2014-10-29,3711,2014-09-27,1350,7122,,6,5,7,3711,0,0,0,,0,611,"ROSECRANS ST","MIDWAY DR",603.00,S,N,A,-,N,,,,,,,,,,N,3,0,2,3,A,-,08,22107,,N,G,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,1,0,0,0,2,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20741834,32.748432970000003
6668813,2014,2014-12-15,3711,2014-10-11,0230,6892,,6,5,7,3711,0,0,0,,0,627,"UNIVERSITY AV","8TH AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22102,,N,A,G,A,A,-,-,C,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6668814,2014,2014-12-15,3711,2014-10-10,0715,6345,SD,5,5,7,3711,0,0,0,,0,246,"SCRIPPS POWAY PKWY","RT 15",28.00,E,N,A,-,Y,,,,,,,,,,N,4,0,1,2,A,-,09,21453,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ",NO,,,"SAN DIEGO","SAN DIEGO",,
6668822,2014,2014-12-15,3711,2014-10-13,0615,6576,MIDCI,1,5,7,3711,0,0,0,,0,813,"30TH ST","PALM ST",18.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12932000000001,32.735679310000002
6668845,2014,2014-12-12,3711,2014-10-10,1733,6648,,5,5,7,3711,0,0,0,,0,825,RIDGEWAY,PALISADES,260.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10476849,32.77409917
6668850,2014,2014-11-26,3711,2014-10-10,0725,7153,,5,5,7,3711,0,0,0,,0,115,"GENESEE AV","CENTURION SQ",300.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,B,-,22,,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20878869000001,32.86060586
6672419,2014,2015-01-29,3711,2014-10-14,0728,5611,,2,5,7,3711,0,0,0,,0,242,"BLACK MOUNTAIN RD","HILLERY DR",528.00,S,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12435775,32.911424359999998
6672433,2014,2016-06-13,3711,2014-10-14,0640,6962,,2,5,7,3711,0,0,0,,0,722,"PALM AV","SATURN BL",22.00,E,N,A,-,Y,SD,11,75,-,-,9.310,I,6,S,N,4,0,1,2,A,-,10,21950,A,N,G,G,A,A,H,-,B,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09267041,32.583757939999998
6672437,2014,2014-12-18,3711,2014-10-10,1529,5582,,5,5,7,3711,0,0,0,,0,612,"ELLIOTT ST","CHATSWORTH BL",7.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22196819,32.743601460000001
6675113,2014,2016-02-24,3711,2014-10-22,0715,6992,,3,5,7,3711,0,0,0,,0,529,"KALMIA ST",4TH,15.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16125861,32.730329470000001
6679364,2014,2014-12-29,3711,2014-10-17,1928,6702,,5,5,7,3711,0,0,0,,0,931,"MIRA MESA BL","CAMINO SANTA FE",128.00,W,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,07,21658,A,N,C,G,A,A,H,-,C,D,0,,Y,Y,,Y,Y,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1718273,32.907549930000002
6680465,2014,2015-01-08,3711,2014-10-13,1007,5876,,1,5,7,3711,0,0,0,,0,612,"EVERGREEN ST","3000 EVERGREEN ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,"- ",,,N,F,A,A,A,H,-,A,A,0,,Y,,,Y,Y,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21445799,32.745474690000002
6680467,2014,2014-12-12,3711,2014-10-19,2130,3691,,7,5,7,3711,0,0,0,,0,831,"ORANGE AV","FAIRMONT AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,B,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10086002,32.753170089999998
6680468,2014,2014-12-12,3711,2014-10-17,2044,6648,,5,5,7,3711,0,0,0,,0,813,"UNIVERSITY AV","32ND ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,A,G,A,A,H,-,C,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12521005000001,32.748500010000001
6680469,2014,2014-12-12,3711,2014-10-17,0409,6203,,5,5,7,3711,0,0,0,,0,832,"FAIRMONT AV","ORANGE AV",12.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,C,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10086,32.753202870000003
6680477,2014,2015-01-28,3711,2014-10-05,0254,4310,,7,5,7,3711,0,0,0,,0,813,"EL CAJON BL","HAMILTON ST",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,"- ",,,F,H,A,A,A,H,-,C,D,0,,Y,,,Y,Y,-,99,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13636002,32.755380080000002
6680805,2014,2014-12-12,3711,2014-10-19,1124,7086,,7,5,7,3711,0,0,0,,0,E13,"UNIVERSITY AV","TEXAS ST",150.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,"- ",,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1394562,32.748444589999998
6680806,2014,2014-12-12,3711,2014-10-18,0942,7086,,6,5,7,3711,0,0,0,,0,813,"TEXAS ST",LINCOLN,145.00,S,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13880759,32.749912799999997
6680808,2014,2014-12-12,3711,2014-10-15,1120,5491,,3,5,7,3711,0,0,0,,0,531,"8TH AV","2300 8TH AV",1.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15765595000001,32.727586909999999
6680810,2014,2016-02-23,3711,2014-10-16,0800,7067,,4,5,7,3711,0,0,0,,0,627,"WASHINGTON ST","5TH AV",15.00,E,N,B,-,N,,,,,,,,,,N,4,0,2,2,A,-,12,21453,A,N,D,-,B,A,H,-,A,A,0,Y,Y,,,Y,,L,04,0,0,2,0,1,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16078137,32.75
6681333,2014,2014-12-12,3711,2014-10-18,0630,7161,NORTH,6,5,7,3711,0,0,0,,0,121,"MISSION BL","SAN RAFAEL PL",3.00,N,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,B,G,A,A,H,-,B,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25357,32.787148219999999
6681349,2014,2014-12-11,3711,2014-10-19,1242,6774,SANDI,7,5,7,3711,0,0,0,,0,626,"PRESIDIO DR","COSOY WY",528.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,E,I,A,A,G,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.19406499999999,32.758719960000001
6688921,2014,2014-12-26,3711,2014-10-23,1629,8824,,4,5,7,3711,0,0,0,,0,313,"CLAIREMONT MESA BL","KEARNY VILLA RD",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13842006,32.831530100000002
6688991,2014,2014-12-23,3711,2014-10-21,1320,7192,,2,5,7,3711,0,0,0,,0,242,"GOLD COAST DR","WESTONHILL DR",3.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13552034999999,32.905758839999997
6689122,2014,2014-12-23,3711,2014-10-24,1644,7138,,5,5,7,3711,0,0,0,,0,826,"TROJAN AV","48TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09115001000001,32.754950020000003
6689151,2014,2014-12-22,3711,2014-10-28,0825,4759,,2,5,7,3711,0,0,0,,0,116,"MORENA BL","LISTER ST",49.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20645657,32.786152770000001
6689199,2014,2014-12-22,3711,2014-10-23,1249,7165,,4,5,7,3711,0,0,0,,0,813,"EL CAJON BL","OREGON ST",200.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13448167,32.755385189999998
6690588,2014,2014-12-24,3711,2014-10-25,2250,4708,,6,5,7,3711,0,0,0,,0,529,"LAUREL ST","5TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,H,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16029002000001,32.731400059999999
6690623,2014,2015-01-07,3711,2014-10-23,1809,6632,MC2,4,5,7,3711,0,0,0,,0,813,"UNIVERSITY AV","LOUISIANA ST",30.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,04,21703,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13993275999999,32.74844908
6691550,2014,2014-12-09,3711,2014-10-29,1530,6823,,3,5,7,3711,0,0,0,,0,327,"MONTEZUMA RD","E FALLS VIEW DR",181.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.06565492999999,32.770687219999999
6691750,2014,2014-11-20,3711,2014-09-16,2220,6394,,2,5,7,3711,0,0,0,,0,315,"CAMINO DEL RIO N","MISSION CITY PKWY",1056.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,E,-,A,-,C,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12815291,32.774809699999999
6691754,2014,2014-11-20,3711,2014-09-19,0607,6493,,5,5,7,3711,0,0,0,,0,315,"FRIARS RD","QUALCOMM WY",1056.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,N,C,G,A,A,H,-,B,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14491940000001,32.776673629999998
6691758,2014,2014-11-20,3711,2014-09-22,1829,3696,,1,5,7,3711,0,0,0,,0,115,"LEBON DR","LEBON DR 3400",18.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,H,A,A,A,H,-,B,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6695155,2014,2015-01-07,3711,2014-11-01,1441,5953,,6,5,7,3711,0,0,0,,0,525,"UNION ST","WEST F ST",75.00,N,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,11,21950,B,N,G,B,D,A,H,-,A,A,0,Y,Y,,,Y,,N,60,0,0,2,0,1,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16562,32.713755460000002
6695167,2014,2015-01-07,3711,2014-11-03,1643,4821,,1,5,7,3711,0,0,0,,0,313,"CLAIREMONT MESA BL","KEARNY MESA RD",35.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14364356,32.832920000000001
6695171,2014,2015-01-07,3711,2014-11-03,1700,7072,,1,5,7,3711,0,0,0,,0,114,"CLAIREMONT MESA BL",DOLIVA,528.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,08,22107,,N,E,J,A,A,H,-,B,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17394836,32.834241149999997
6695300,2014,2015-01-02,3711,2014-10-29,1730,7163,,3,5,7,3711,0,0,0,,0,,"HOWARD ST","TEXAS ST",300.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13782752,32.754038039999998
6696688,2014,2015-01-05,9645,2014-10-18,1100,18344,,6,1,7,3711,0,1,3,,2,020,"RT 56","EL CAMINIO REAL",128.00,E,N,A,-,Y,,,56,,,,,,,N,3,0,1,1,A,-,03,22350,,N,E,J,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",32.934800000000003,-117.23469,"SAN DIEGO","SAN DIEGO",-117.23474796000001,32.934954410000003
6696990,2014,2015-01-23,3711,2014-10-30,1610,7052,SD,4,5,7,3711,0,0,0,,0,521,"PARK BL","C ST",90.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,"- ",,,N,A,B,F,A,H,-,A,D,0,Y,Y,,,Y,,L,04,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15374725,32.716553529999999
6696994,2014,2015-01-23,3711,2014-10-30,0649,6791,SD,4,5,7,3711,0,0,0,,0,528,"KETTNER BL","W FIRST",60.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,-,-,A,A,H,-,B,-,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6696998,2014,2014-12-31,3711,2014-10-31,0524,6493,,5,5,7,3711,0,0,0,,0,327,"COLLEGE AV","COLLEGE PL",0.00,,Y,A,-,N,,,,,,,,,,N,1,1,0,2,A,-,09,21802,A,N,H,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,0,0,0,1,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.06952012000001,32.770110010000003
6697037,2014,2015-01-28,3711,2014-10-30,2045,6950,3711,4,5,7,3711,0,0,0,,0,115,"LA JOLLA VILLAGE DR","RT 5",200.00,E,N,A,-,Y,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,A,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22871117,32.872133169999998
